,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)"
0x324631,,,,0.0,0.0,,,,0.0,,,,70.99694652213476,,,
0x4297b4,,,,,0.0,,,,0.0,,,,0.0,,,
0x11d9e0e,,9.36,,,-20.0,,,,,,,,,,,
0x1f7bd1,,,,,,,,,,,,,65.90894056818027,-0.4147200000000001,-10.846640154579951,
0x1f849b,,,,,,,,,,,,55.39761773508827,,,56.50031212913469,
0x1f8784,,-88.90145636127112,,,,,,,,,,76.09558377743582,,,,
0x1437568,,,,,,,,,,,,-99.92077183748573,,,,
0x1b9ee38,,0.0,0.0,0.0,,,,,0.0,,,,,,,
0x1ca89c8,,,,,,,,,0.0,,,,0.0,,,
0x1cd50c0,,0.0,0.0,,,,,,,,,,,0.0,,
0x1e557c2,,20.0,,,,,,,,,,,,,,
0xe1e17c,,-72.94596018466088,,,,,,,,,,-73.38170008880425,,,,
0x171de19,,,,-36.0,,,,,,,,,,,,
0xfa663,,-20.0,0.0,,,,,0.0,,,,,,,,
0x18a4e1d,,,,0.0,,,,,,,,0.0,,,,0.0
0x189b4fa,,,,20.0,,,,,,,,,,,,
0x143727f,,,,,,,,,,,,-53.90192185344001,,,-56.43679098729877,
0x14375fb,,,,,,,,,,,,,,,-95.601953488896,
0xdf03ee,,0.0,0.0,0.0,,,,,,,,,,,,
0x171e09f,,,,0.0,,,,,,,,0.0,,,0.0,
0x140525f,,,,-20.0,,,,,,,,13.281408000000003,,,,
0x199fc9,,-82.29354049123737,,-82.3484147494989,,,,,,,,,,,,
0x29f0fb,,-91.33861349318948,,,,,,,,,,,,,,
0x145ef14,,,,,0.0,,,,,,,,,,,
0x14b5cc5,,,,,,,,,,,,,,,20.0,
0x57c96c,0.0,,0.0,,,,,0.0,,,,,,,0.0,
0x591649,,,,,,,,,,,,,0.0,,0.0,
0x58c987,,,-20.0,,,,,,,,,,,,,
0x947ea2,,,,,,,,,,,,,,,-52.86502928011699,
0x94845a,,,,,-71.91375433655719,,,,,,,,-53.38112463296639,-71.8307003522535,,
0x9607b4,,,-84.75997176156189,-89.26258176,,,,,,,,,,,,
0x17210ce,,,,,,,,,,,,,-80.87049577229917,-79.8298809887891,,
0x14038ab,,,,-94.18229110712085,,,,,,,,-89.35854568959223,,,,
0x140376d,,,,-86.5782272,,,,,,,,,,,,
0x1b869b9,,,,,,,,,,,,,-86.92702056984321,,,
0x1b9ea5e,,,,-13.968,,,,,48.46368414769805,,,,,,,
0x1bcaf6f,,,-32.38539666508537,89.97663252437843,,,,,,,,,,,,
0x236528e,,,,-99.97403851570732,,,,,,,,,,,,
0x7dc47,,,,,,,,,,,,,,,0.0,
0x1f4d4c,0.0,0.0,,,,,,,,,,,,,,
0x21ee0b1,,,,20.0,,,,,,,,,,,,
0xab8e76,0.0,,,0.0,,,,,,,,0.0,,,,
0xd46393,0.0,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,
0xd43360,0.0,,,,0.0,,,,,,,,,,0.0,
0x28cc95b,,,,,,,,,,,,,,20.0,,
0x1af69f8,,,,,0.0,,,,-3.6,,,,,,,
0x1b82001,,0.0,,0.0,,,,,,,,,0.0,,,
0x1b9ed95,,0.0,0.0,0.0,,,,,0.0,,,,,,,
0x1bcb2a6,,0.0,0.0,0.0,,,,,,,,,,,,
0x1ee8ecb,,,,20.0,,,,,,,,,,,,
0xf7bb46,,0.0,,,,,,,,,,,0.0,,,
0x18a4b0e,,,,0.0,,,,,,,,0.0,,,,0.0
0x18a4b64,,,,3.6,,,,,,,,,,,,
0x1b2d719,,,,,,,,,,,,,36.0,,,
0xbcbd29,,,,,,,,,,,,0.0,,,,
0xbc4724,0.0,,,,0.0,,,,,,,,,,,
0x275c3cb,,,,,,,,,,,,,20.0,,,
0x946a68,,,,,-14.66405757627864,,,,,,,,-12.488510285149308,-16.272,,
0x946d7d,,,,,-27.54152957362176,,,,,,,-33.665210585739004,,,,
0x173e9c0,,,-3.6,,,,,,,,,0.0,,,,
0x173b6cf,,,-20.0,-20.0,,,,,,,,,,,,
0xabd880,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,
0x13dd281,,,,,0.0,,,,,,,,,,,
0x143dbd8,,,,-35.43003648,,,,88.80429111031485,,,,-33.376896,,29.15848105847264,,
0x1440f6b,,,,-94.50244186112,,,,,,,,,,99.99999999999997,,
0xac0acd,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,
0x140b5ba,,,,,,,,,,,,,-88.25259560427429,-84.18837482412067,-83.32831270287492,
0x1406c37,,,,14.961403047828291,,,,,,,,,,0.0,,0.0
0x14069b4,,,,-36.0,,,,,,,,,,77.78654057405844,,
0x1406abc,,,,99.99953231947606,,,,,,,,,,,,
0x7dc08,,,,,,,,,,,,,-14.64293454651928,-16.15249995784586,-26.988818879583693,
0xe1f364,,-29.7493495934361,-29.738304338041853,,,,,,,,,,,,-23.88217915546092,
0x1139b03,,,,,,,,,,,,,,,-66.8733434243888,
0x15c4a92,,,,-20.0,,,,,,,,,,,,
0x1722ac0,,,,,,,,,,,,,-89.79117964442665,-91.58976530068057,,
0x140693a,,,,,,,,,,,,,,,,-99.98936617603371
0x13dfa36,,,,,-11.120771675750403,,,,0.0,,,,0.0,,,
0x143ff1c,,,,0.0,,,,,,,,,0.0,,,0.0
0x1406976,,,,0.0,,,,,,,,,,,,22.907519999999998
0x14069c9,,,,91.41006540800001,,,,,,,,,,,,
0x1fedf6,,,,0.0,,,,0.0,,,,0.0,,,,
0xfa79dd,,0.0,,,,,,,,,,0.0,,0.0,,
0xfa7ae2,,3.6,,,,,,,,,,,,,,
0x18d587d,,,,59.04,,,,,,,,,,,,
0x142f34f,,,,-10.90902528,,,,9.36,,,,,,,80.07884415111542,
0x1440c98,,,,0.0,,,,,,,,,,,-20.0,
0x143ca8c,,,,-80.74727506212717,,,,-80.7519151759214,,,,-80.71893829239414,,-88.09334840515442,,
0x14035af,,,,,,,,-99.99999953683165,,,,,,,,
0xdf03ca,,0.0,0.0,0.0,,,,,,,,,,,,
0x10ff4d8,,0.0,,0.0,,,,,,,,,0.0,,0.0,
0x10ff511,,0.0,,0.0,,,,,,,,,,,,
0x12046e5,,20.0,,,,,,,,,,,,,,
0x17213e3,,,,,,,,,,,,-89.99863866573902,,,,
0x170fa49,,,,-99.99999999999997,,,,,,,,,,,,
0x7dbb8,,,,,,,,0.0,,,,,0.0,0.0,0.0,
0xe01dfa,,,,,,,,0.0,,,,,,,,
0xf7beb7,,3.6,,,,,,,,,,,,,,
0x18a9c52,,,,36.0,,,,,,,,,,,,
0x1b9ed9c,,0.0,0.0,0.0,,,,,-0.6480000000000001,,,,,,,
0x1eade62,,,,,,,,,0.0,,,,0.0,,,0.0
0x1f3950e,,,,,,,,,-20.0,,,,0.0,,,
0x2261b1c,,,,,,,,,,,,,-20.0,,,
0x210d059,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0
0x22f25e8,,,,,,,,,0.0,,,,0.0,,0.0,0.0
0x22e48bf,,,,,,,,,,,,,20.0,,-20.0,
0xabc0d8,,,,0.0,0.0,,,,,,,0.0,,,,0.0
0xd74a92,,,,,,,,,,,,,0.0,,,0.0
0xd74a97,3.6,,,,,,,,,,,,0.0,,,
0x28e1667,,,,,,,,,,,,,36.0,,,
0xf8a13d,,,,,,,,,,,,,0.0,-20.0,0.0,
0x946ab4,,,,,,,,-0.6480000000000001,,,,,0.0,0.0,0.0,
0x16eaa09,,,,,0.0,,,,,,,,0.0,0.0,0.0,
0x17cc7b6,,,,,,,,,,,,,0.0,0.0,0.0,
0x17cc7d7,,,0.0,,,,,,,,,,,0.0,,
0x1adbd53,,,,,,,,,,,,,,20.0,,
0x8ba440,0.0,,,,0.0,,,,,,,,0.0,,0.0,
0x16bfea1,,,,,,,,,,,,,0.0,,-20.0,
0xac6c44,,,,0.0,,,,0.0,,,,,,,,0.0
0xae37b2,0.0,,,0.0,,,,,0.0,,,,,0.0,,
0xaf1e8b,,,,0.0,,,,0.0,0.0,,,,,,,
0x14195a2,,,,,,,,,-20.0,,,,,,,
0x112a2cb,,0.0,,,,,,,0.0,,,-11.901636403200001,-2.5142400000000005,,,
0x7bef02,0.0,,,0.0,,,,,,,,,,,0.0,
0x27acc93,,,,,,,,,,,,,,0.0,0.0,
0x27c9253,,,,,,,,,,,,,,0.0,,
0x27d7be7,,,,36.0,,,,,,,,,,,,
0x16e8a70,,,,,-80.95077059819191,,,,,,,,,,,
0x140535a,,,,-89.99999999999994,,,,,,,,,,,,
0x150d459,,,,,,,,,,,,,-99.99999999999997,,,
0x942fa8,,,0.0,,0.0,,,,0.0,,,0.0,,0.0,,
0x99998d,,,-1.1664,0.0,,,,,,,,-20.0,,,,0.0
0xd25b3e,,,,,,,,,0.0,,,-13.968,,,,
0x14c4be2,,,,,,,,,-59.04,,,,,,,
0x1fedef,,,,65.09850835826481,,,,-1.1673362845186759,,,,7.5093613551452165,,,,8.83905758208
0x10a7e76,,72.84914961450748,,,,,,,,,,-70.71984688911063,,,-65.07652924820529,
0x1b5afe4,,,,,,,,,,,,-85.68346188675197,,,-83.77422387512303,99.99999999999997
0x1b4c9de,,,,,,,,,,,,,,,-99.26213023705162,
0x140837a,,,,,,,,,,,,,-19.669823026790404,,,
0x1403634,,,,-77.17529637362074,,,,-78.14419481610997,,,,,,,,
0x1406977,,,,-98.55884811924145,,,,,,,,,,,,
0x60546c,73.65251354738685,,,,,,,,0.0,,,,0.0,,0.0,
0x605c08,,,,,,,,,,,,,3.6,,,
0x786e92,36.0,,,,,,,,,,,,,,,
0xd54a3c,,,,,,,,89.8861648052801,,,,,60.80810063332562,51.99800283815335,64.76485150119952,
0x1af590d,,,,,31.280055010099204,,,79.23089002403621,,,,,,,-50.258130739200006,
0x1af89d0,,,,,89.99999999999994,,,,,,,,,,56.177132544,
0x1af8ad2,,,,,89.26258176,,,,,,,,,,,
0x16e8233,,,0.0,,0.5184000000000001,,,,,,,,,,0.0,
0x174ea22,,,,,,,,,,,,,,,-0.7200000000000002,
0x179fae5,,,-48.8,,,,,,,,,,,,,
0xe1c078,,0.0,0.0,0.0,,,,,,,,,,,,
0xf2444b,,0.0,0.0,,,,,,,,,0.0,,,,
0xf25cae,,,20.0,,,,,,,,,,,,,
0x942ffa,,,-0.4147200000000001,,-3.6,,,,-3.6,,,,,-3.239999825299546,,
0x960037,-32.39999921639208,,-20.0,-20.0,,,,,,,,,,,,
0x24cd075,,,-99.99999999572802,,,,,,,,,,,,,
0xabd884,0.0,,,0.0,-14.572607061699461,,,,,,,,-5.075419121451979,0.0,,
0xabd8c3,0.0,,,0.0,0.0,,,,,,,,,,,
0x26a7350,,,,,0.0,,,0.0,,,,0.0,,,,
0x26ad932,,,,,-20.0,,,,,,,,,,,0.0
0xe1e1c4,,-1.5811200000000003,,,,,,0.0,,,,0.0,,,,
0xe1afc6,,0.0,0.0,0.0,,,,,,,,,,,,
0x143e5bb,,,,-36.0,,,,,,,,,,,,
0x9c4c3b,,,0.0,,0.0,,,,0.0,,,,,0.0,,
0xcd4074,,,,,0.0,,,,0.0,,,,,0.0,,
0x145fee2,,,,,-20.0,,,,,,,,,,,
0x1fdb7a,,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,
0x1f0047,0.0,0.0,,0.0,,,,0.0,,,,,,,,
0x1d5cacd,,0.0,,0.0,,,,0.0,,,,,,,,0.0
0x26fdad7,,,,,,,,-20.0,,,,,,,,0.0
0x1a1ecfd,,,,0.0,,,,,,,,,-20.0,0.0,,
0x15513,59.6669762636495,49.16854356010473,-0.3434634067968001,5.2887167999999996,,,,,,,,,,,,
0x3248aa,,-6.913423872000002,,,-20.0,,,,-0.6480000000000001,,,0.0,,,,
0x324a3f,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,
0xc6a849,0.0,,,0.0,,,,,0.0,,,,,,,
0xd746af,0.0,,,,,,,,20.0,,,,,,,
0xab8e38,,,,0.0,,,,0.0,,,,,,,,0.0
0xab8b7f,0.0,,,0.0,0.0,,,0.0,,,,,,,,
0x1403945,,,,-20.0,,,,0.0,,,,,,,,
0x143dc49,,,,0.0,,,,0.0,,,,,,,,
0x1547a5e,,,,,,,,,,,,,,,-20.0,
0x16e6f3a,,,,,-75.31657763300365,,,,-80.96383539751893,,,,-80.95781991390517,,,
0x13d7ccd,,,,-75.16923901707446,,,,,,,,,,,,
0x150b2b4,,,,,,,,,-98.1985601490518,,,,,,,
0x29f700,,0.0,,,0.0,,,,0.0,,,,0.0,,,
0x2a4cad,,0.0,,,0.0,,,,,,,,,,,
0x1af8cb6,,,,,3.6,,,,,,,,,,,
0x1b5e3e0,,,,,,,,,,,,,,,,67.232
0xaba78c,,,,-3.6,,,,,,,,,,,,
0xd48033,,,,,-36.0,,,,,,,,,,,
0x1b5e0fa,,,,,,,,,,,,,,,99.99999999999997,
0x2f8114,,0.0,,,,,,,,,,,0.0,,0.0,
0x2f89de,,0.0,,,,,,,,,,,,,0.0,
0x2f5a26,0.0,0.0,,,,,,,,,,,,,,
0x1e625a5,,20.0,,,,,,,,,,,,,,
0x13e04ce,,,,,0.0,,,,,,,0.0,,0.0,0.0,
0x13db569,,,,0.0,0.0,,,,,,,,,0.0,,0.0
0x13db57c,,,,0.0,0.0,,,,,,,,,,,
0x14e3d1a,,,,,36.0,,,,,,,,,,,
0x1138110,,,,,,,,,,,,0.0,,,0.0,99.99941539934507
0x800f2,,,,,,,,,,,,,,,0.0,
0xe20cba,,0.0,0.0,,,,,,,,,,,,,
0x15b6023,,,,-99.90096479685717,,,,,,,,,,,,
0x14347e7,,,,,,,,,,,,,-96.4815627911168,,,
0x146dd27,,,,,,,,,,,,,,,-3.6,
0x146f67d,,,,,,,,,,,,,-73.7856,,,
0x29fa09,,0.0,,,0.0,,,,,,,,,,0.20995200000000003,
0x78a782,0.0,,,,,,,,0.0,,,,,,0.0,
0x78aa6b,20.0,,,,,,,,,,,,,,,
0x2a0ae9,,45.13565020057219,,,70.75722841686927,,,,,,,,,,,
0x1af94fc,,,,,69.87190834855897,,,,,,,,,,-72.18791163002881,
0x1af9500,,,,,-95.601953488896,,,,,,,,,,,
0x172117f,,,,,,,,-20.0,,,,,-13.507200000000001,,,
0x1b858e4,,,,,0.0,,,0.0,,,,,,,,0.0
0x2067ad4,,,0.0,0.0,,,,0.0,,,,,,,,0.0
0x22f0689,,,,,,,,0.0,,,,,,,,0.0
0x22f87a1,,,,,,,,,,,,,,,,20.0
0x11f8cb,,,,,0.0,,,,,,,,,,0.0,
0xf25bb7,,,3.6,,,,,,,,,,,,0.0,
0x16bfed6,,,,,,,,,,,,,,,36.0,
0x24be440,,,,0.0,,,,,0.0,,,,,,,0.0
0x25c7fd0,,,,,,,,,0.0,,,,0.0,,,0.0
0x2774eaa,,,,,,,,,,,,,,,,20.0
0x1f4984,0.0,,,,,,,,,,,,0.0,,0.0,
0x1f074b,0.0,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,
0x1f0610,0.0,0.0,,0.0,,,,0.0,,,,,,,,
0x14b0fe5,,,,,,,,20.0,,,,,,,,
0xfa6891,,0.0,,,,,,,,,,0.0,,0.0,,
0xfa6753,,,,,,,,,0.0,,,,0.0,,,
0xf7bed7,,-36.0,,,,,,,,,,,,,,
0x143cb2a,,,,-73.44908742974413,,,,-80.99917886262661,,,,,,,,
0x14361d6,,,,,,,,,-81.73139108414777,,,,-81.63006009253192,,-81.1639375310991,
0x9c3b0b,,,0.0,,0.0,,,0.0,,,,,,0.0,,
0xcd2f9a,,,,,,,,,,,,,0.0,,,
0x145ee2c,,,,,-20.0,,,,,,,,,,,
0x1403947,,,,-90.39200956178345,,,,,,,,,,,,
0x15087a9,,,,,,,,,,,,,,,-99.99999999999997,
0x95ffc3,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,
0x964d48,0.0,,,0.0,,,,,,,,,0.0,,,
0x964d87,0.0,,,0.0,,,,,,,,,,,,
0xa69f0a,0.0,,,,,,,,,,,,,,,
0x25d6a89,,,,,,,,,36.0,,,,,,,
0x5a8878,0.0,,62.725576679255,,,,,,,,,,,,,
0x8b81c0,0.0,,,,-13.968,,,,,,,,77.60545642229812,,,
0x90e9bc,0.0,,,,,,,,,,,,0.0,,,
0x90f556,73.7856,,,,,,,,,,,,,,,
0x1bb98,99.93661746998859,0.0,,,0.0,,,,,,,,,,,
0x16ea402,,,,,0.0,,,,,,,-3.6,,,,
0x13dfdf1,,,,,-36.0,,,,,,,,,,,
0x200dcc,,0.0,,,,,,,0.0,,,,,0.0,,0.0
0xb17383,,,,0.0,,,,,,,,,,0.0,,
0x1b23da8,,,,,,,,,,,,,,-20.0,,
0x1f4c61,0.7138368000000002,0.0,,,,,,,,,,,0.0,,,
0x1d61465,,,,,,,,,,,,,0.6480000000000001,0.0,,7.013952
0x1dde468,,,,,,,,0.0,,,,,0.0,31.0176,,
0x1dde495,,,,,,,,73.7856,,,,,,,,
0x1fda79,,-63.81669745812629,,,,,,-64.9417060352,-61.17260805249232,,,,,,,
0xb2379e,,,,0.0,,,,,,,,,-20.0,,,
0xba287a,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0xba1209,,,,,,,,,,,,,0.0,,,0.0
0xba1040,,,,,,,,,,,,,,-20.0,,
0xe1e03a,,,,,,,,,-4.353747587785714,,,,-5.958138931005594,,-28.56369372786572,
0xe1e224,,-80.99127188783973,,,,,,,,,,,,,,
0x16e4761,,,0.0,0.0,,,,,,,,,,,,
0x17ee4d5,,,,,3.6,,,,,,,,,,-3.6,
0x1535842,,,,,,,,,,,,,36.0,,,
0x11f00e,,,,,0.0,,,,0.0,,,,0.0,,,
0xf24a6f,,,,,,,,,-9.36,,,,-3.6,,,
0x107a625,,-20.0,,,,,,,,,,,,,,
0x13dca60,,,,,-69.91597553222083,,,,,,,,,,,
0x143cb2c,,,,-30.56280655917415,,,,-31.335780077568003,,,,,,,,-29.239815123791434
0x142e2a8,,,,,,,,-88.31677031418938,-89.99980136881942,,,,-89.99992235535359,,,
0x14c1884,,,,,,,,,-99.99999998957037,,,,-99.99999998957037,,,
0x7ecd9,,,,,,,,,,,,,-73.4576578587039,,,
0x1f15e1,,,,-2.88,,,,,,,,,,,,
0x784c15,-36.0,,,,,,,,,,,,,,,
0x1f7c28,,,,,,,,,,,,,-3.6,0.0,,0.0
0x1f7c3b,,-20.0,,,,,,,,,,,-8.784,,,
0x16e7915,,,,,0.0,,,0.0,,,,0.0,,,,
0x174c7c3,,,,,,,,,,,,0.0,,,,
0x17c958d,,,-20.0,,,,,-20.0,,,,,,,,
0x14069ba,,,,-20.0,,,,,,,,,,,55.422157824,
0x143c85d,,,,,,,,-61.83318482600119,-55.23492409344,,,,,,,
0x140b669,,,,,,,,,,,,,-99.99999779144117,,,
0xac6c42,,,,-42.7597609834664,,,,-43.88555456612383,,,,,,,,
0xd55e2a,,,,,,,,,,,,,,,-60.37809687278217,
0x1af69f2,,,,,-3.6,,,,-6.48,,,,,,,
0xac7441,,,,0.0,,,,-20.0,,,,0.0,,,,
0x1af589b,,,,,0.0,,,0.0,,,,0.0,,,,
0x1af8ce2,,,,,-20.0,,,,,,,,,,,
0x1b8696a,,,,,0.0,,,,,,,,0.0,,,0.0
0x2007f2f,,,0.0,,0.0,,,,0.0,,,,0.0,,,
0x27a21ac,,,,0.0,0.0,,,,0.0,,,,0.0,,,
0x27c99da,,,,0.0,,,,,,,,,0.0,,,
0x27c9a19,,,,20.0,,,,,,,,,,,,
0x16e4be5,,,-20.0,,,,,,,,,,,,,
0xae39e6,0.0,,,0.0,,,,,,,,0.0,,,,
0x1402db1,,,,,,,,,0.0,,,,,0.0,,
0x1403fc3,,,,,,,,,,,,,0.0,,,
0x1404005,,,,20.0,,,,,,,,,,,,
0xac0b72,,,,0.0,0.0,,,,,,,,0.0,0.0,,
0x13eeceb,,,,,,,,,,,,,,,,20.0
0x2f58c9,,0.0,,,,,,,,,,0.0,,,,
0x1b495f9,,,,,,,,,,,,0.0,,,0.0,
0x1b4fd20,,,,,,,,,,,,,,0.0,20.0,
0x19837,,-1.1908477440000003,-1.0913648762880004,,-5.915887206857176,,,,,,,-21.229708382543173,,,,
0xe1f298,,-40.04772521501789,-39.15137779977901,,,,,,,,,-39.001734769995274,,,,
0xdf37c2,,-82.9501984114423,,,,,,,,,,,,,,
0x1403938,,,,-36.0,,,,,,,,,,,,
0x142ec7b,,,,0.0,,,,0.0,,,,0.0,0.0,,,
0x14c090d,,,,,,,,,,,,,0.0,,,0.0
0x14c11ce,,,,,,,,,,,,,,,,36.0
0xdf34d6,,0.0,,,,,,,,,,,0.0,,,0.0
0xf73de2,,0.0,,0.0,,,,0.0,,,,,,,,0.0
0x1894e75,,,,0.0,,,,,,,,,,,,0.0
0x1b240ae,,,,,,,,,,,,,,,,20.0
0xdf03bc,,0.0,0.0,0.0,,,,,,,,,,,,
0xef84be,,,,,,,,,,,,0.0,0.0,,,
0x1078ec6,,0.0,,,,,,,,,,0.0,,,,
0x1b2c034,,,,,,,,,,,,20.0,,,,0.0
0x1408371,,,,,,,,,,,,,-73.87663398758744,,,
0x1403622,,,,-87.594165233647,,,,,,,,,,,,
0x1508a7e,,,,,,,,,,,,,,,,-99.99999999999997
0x1af509c,,,,,0.0,,,,0.0,,,,,,0.0,
0x1b061ab,,,,,,,,,,,,,,,-8.784,
0x142f52a,,,,-3.3738390176543547,,,,-10.614759756300291,,,,-4.193856,,,,
0x1532d5d,,,,,,,,0.0,,,,,,,,
0x153aab2,,,,,,,,,,,,,,,0.0,3.6
0x153ab05,,,,,,,,,,,,,,,36.0,
0x10a6d2a,,0.0,,,,,,,,,,0.07464960000000002,,,0.0,
0x1b2f04f,,,,,,,,,,,,,0.0,0.0,0.0,0.0
0x1b1d973,,,,,,,,,,,,0.0,,,-3.6,
0x1b2409a,,,,,,,,,,,,,,0.0,-20.0,
0x21ece95,,,,0.0,,,,0.0,,,,,,,,9.36
0x21de611,,,,0.0,,,,48.8,,,,,,,,
0x1eff3a,,0.0,,0.0,,,,0.0,,,,,0.0,,,
0x1408606,,,,,,,,0.0,,,,,,,0.0,
0x140536c,,,,-99.99970068446467,,,,,,,,,,,,
0xb0fb68,,,,0.0,,,,-3.1777920000000006,,,,0.0,,,0.0,
0xba3144,,,,,,,,,,,,0.0,,,3.6,0.0
0xba1adc,,,,,,,,,,,,,,,,36.0
0x4fe88c,,,,,,,,,0.0,,,,,,0.0,
0x4fb8d4,0.0,,0.0,-20.0,,,,,,,,,,,,
0x1af8991,,,,,46.41622334066803,,,,,,,,64.01306879999997,99.99999999999997,44.9417060352,
0x1b5d830,,,,,,,,,,,,,0.0,79.65354411231078,3.6,
0x1b5dc0e,,,,,,,,,,,,,99.93661746998859,,,
0x307b5b,,-9.042297753600002,,,,,,,,,,,,,-32.409557792783744,
0xdacbd2,,,,,,,,,,,,,-31.666274783434293,-38.095488,-37.982241792,
0xdaceb7,,,,,,,,,,,,,-91.41006540800001,,,
0x9e0aa5,0.0,,0.0,,,,,,,,,0.0,,,,
0x26c434e,,,,,,,,,,,,0.0,0.0,,,
0x26eff18,,,,,,,,0.0,,,,20.0,,,,
0x13db890,,,,0.0,0.0,,,,,,,,,0.0,,
0x150ee77,,,,,,,,,,,,,,-36.0,,
0x7ed26,,,,0.0,,,,,0.0,,,,0.0,,-2.9159999999999986,0.0
0x5002eb,0.0,,,0.0,,,,,0.0,,,,0.0,,0.0,
0x5016da,0.0,,0.0,0.0,,,,,,,,,,,,
0x60685d,0.0,,0.0,,,,,,,,,,,,,
0x91f6ac,20.0,,,,,,,,,,,,,,,
0x1fee94,,17.4045138296832,,0.0,,,,0.0,,,,,,,,0.0
0x1433fe2,,,,,,,,,,,,,,,,31.371494400000003
0x14b0efe,,,,,,,,59.04,,,,,,,,
0xe1f337,,-15.330000104352646,-11.143296,,,,,,,,,,,,-6.86062241434829,
0x1721467,,,,,,,,,,,,,,,-52.21084410304266,
0x140528b,,,,-98.1985601490518,,,,,,,,,,,,
0x11de97,,0.0,,,0.0,,,,,,,0.0,,,,
0xbbdf52,,,,,0.0,,,,,,,0.0,,,,
0x15346c5,,,,,,,,,,,,20.0,,,,
0x171236b,,,,,,,,,-88.7575591294588,,,,,,,
0x17102d4,,,-96.4815627911168,-96.4815627911168,,,,,,,,,,,,
0x1eff9b,0.0,0.0,,0.0,,,,0.0,,,,,,,,
0xf8a15e,,,,,,,,,,,,,,-20.0,,
0x107c34f,,0.0,,,,,,,,,,,,,,
0x1b20d22,,,,,,,,,,,,,,,0.0,
0x1b1d6c2,,,,,,,,,,,,,-73.7856,,,
0xabc0d6,,,,0.0,-9.36,,,,,,,0.0,,,,
0xd4996e,,,,,0.0,,,,,,,0.0,,,0.0,
0xd496ec,,,,,0.0,,,,,,,,0.0,,,
0xd499fb,,,,,20.0,,,,,,,,,,,
0xdf37a1,,-81.04122956951637,,,,,,,,,,,,,,
0x10a7c9f,,-80.55478968213745,,,,,,,,,,,,,,
0x1b4932f,,,,,,,,,,,,36.0,,,,
0x4ff96c,,,0.0,,,,,,,,,,0.0,,0.0,
0x81a10b,0.0,,,,,,,,,,,,0.0,,-3.6,
0x15bafdc,,,,,,,,,,,,,,,-48.8,
0x1fef89,,0.0,,0.0,,,,0.0,,,,,,0.0,,
0x1442a50,,,,,,,,,,,,,,20.0,,
0x9464bc,,,,,,,,,,,,-70.05213153068047,,,,
0xac7cc2,,,,0.0,,,,0.0,,,,0.0,,,,
0xafae09,0.0,,,-20.0,,,,,,,,0.0,0.0,,,
0x1eae17e,,0.0,,,,,,,0.0,,,,,,0.0,
0x1eae736,,,,,,,,,,,,,-89.99660059237456,,,
0x2365561,,,,-99.99999999999997,,,,,,,,,,,,
0x7ef63,,,,,,,,,,,,-5.248799999999998,0.0,,,0.48988800000000005
0x7f564,,,,,,,,,,,,,-43.77729573973181,,,
0x2007ee,,,,-3.6,,,,,,,,,,,,
0x7851c7,-36.0,,,,,,,,,,,,,,,
0x26a72bf,,,,,,,,0.0,,,,,,0.0,,
0x26af2e4,,,,,,,,,,,,,0.0,9.36,,
0x26aa724,,,,,48.8,,,,,,,,,,,
0x17213ad,,,,,,,,,,,,-53.135999999999974,,,,
0x140391d,,,,-94.50244186112,,,,,,,,,,,,
0x1c04286,,,0.0,,0.0,,,,,,,,,,,
0x220ab29,,,,,-20.0,,,,,,,,,,,
0x1b86a06,,,,0.0,,,,,0.0,,,,0.0,,0.0,0.0
0x1b9ed84,,0.0,,0.0,,,,,0.0,,,,,,0.0,0.0
0x1ca8914,,,,,,,,,0.0,,,,,,,0.0
0x213858e,,,0.0,,,,,,0.0,,,,,,,
0x28d28ad,,,,,,,,,20.0,,,,,,,
0xfde59,,0.0,,,,,,,,,,,0.0,0.0,0.0,
0x17979f5,,,,,,,,,,,,,0.0,0.0,0.0,
0x148d348,,,,,,,,,,,,,-99.99999976285781,,,
0x1efe9e,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,,
0x1f075f,,0.0,,0.0,,,,0.0,,,,0.0,,,,
0xfa79ef,,0.0,,,,,,,,,,3.6,,,,
0x1027d83,,36.0,,,,,,,,,,,,,,
0x143cbd1,,,,-3.239999999998979,,,,-0.6480000000000001,,,,,,,,
0x153671d,,,,,,,,,-20.0,,,,0.0,,,
0x17eda5a,,,,,0.0,,,,0.0,,,,0.0,,,
0x17edc77,,,,,-13.968,,,,,,,,,,0.0,
0x1827ccd,,,,,,,,,,,,,,,-59.04,
0xdf66bd,,0.0,,,,,,,,,,,,,,
0x1406bff,,,,0.0,,,,,,,,-20.0,,,,
